source_label	target_label	freq	synergy_max	synergy_min	synergy_mean	env_list
Enhydrobacter	Pseudomonas	1	0.0002965194359923	2.467162276944792e-32	6.001401367395279e-05	['Water_(non-saline)']
Bacteroides uniformis	Sediminibacterium	1	3.947459643111667e-31	9.868649107779168e-32	2.6316397620744448e-31	['Water_(non-saline)']
Bacteroides uniformis	Caulobacter henricii	1	2.467162276944792e-31	4.934324553889584e-32	1.480297366166875e-31	['Animal_surface']
Flavisolibacter	Paenibacillus	1	2.96059473233375e-31	4.934324553889584e-32	2.171102803711417e-31	['Animal_surface']
Synechococcus	Methanobrevibacter	1	1.233581138472396e-31	2.467162276944792e-32	6.603287270646355e-32	['Soil_(non-saline)']
Winogradskyella	Solibacillus	1	7.401486830834373e-32	2.467162276944792e-32	4.934324553889583e-32	['Water_(non-saline)']
Bacteroides uniformis	Sphingomonas	1	3.947459643111667e-31	3.947459643111667e-31	3.947459643111667e-31	['Animal_surface']
Synechococcus	Acinetobacter rhizosphaerae	1	1.233581138472396e-31	4.934324553889584e-32	8.881784197001251e-32	['Soil_(non-saline)']
Winogradskyella	Pantoea	1	9.868649107779168e-32	9.868649107779168e-32	9.868649107779168e-32	['Soil_(non-saline)']
Bacteroides uniformis	Cohnella	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Animal_surface']
Synechococcus	Luteolibacter	1	1.480297366166875e-31	2.467162276944792e-32	7.225260953909748e-32	['Water_(non-saline)']
Flavisolibacter	Porphyromonas	1	1.2439473665267858e-31	4.975789466107144e-32	7.96126314577143e-32	['Animal_proximal_gut']
Enhydrobacter	Oscillospira	1	1.233581138472396e-31	2.467162276944792e-32	7.401486830834375e-32	['Animal_surface']
Bacteroides uniformis	Pseudomonas	1	8.868919694814297e-05	2.467162276944792e-32	4.434459847407149e-06	['Animal_distal_gut']
Winogradskyella	Frigoribacterium	1	7.894919286223334e-31	7.894919286223334e-31	7.894919286223334e-31	['Animal_surface']
Synechococcus	Achromobacter	1	9.868649107779168e-32	2.467162276944792e-32	6.16790569236198e-32	['Soil_(non-saline)']
Synechococcus	Veillonella dispar	1	1.7328508998086058e-12	2.467162276944792e-32	2.888084833014343e-14	['Water_(non-saline)']
Winogradskyella	Chryseobacterium	1	9.868649107779168e-32	4.934324553889584e-32	7.401486830834374e-32	['Animal_surface']
Bacteroides uniformis	Arthrobacter	1	4.934324553889584e-31	3.947459643111667e-31	4.440892098500626e-31	['Water_(non-saline)']
Bacteroides uniformis	Sediminibacterium	1	1.480297366166875e-31	2.467162276944792e-32	8.045094381341711e-32	['Water_(non-saline)']
Synechococcus	Bacteroides	1	1.233581138472396e-31	2.467162276944792e-32	7.401486830834374e-32	['Water_(non-saline)']
Bacteroides uniformis	Balneimonas	1	9.868649107779168e-32	4.934324553889584e-32	7.401486830834373e-32	['Water_(non-saline)']
Enhydrobacter	Anaerococcus	1	0.0009711130751995	4.934324553889584e-32	4.4296053161069125e-05	['Animal_distal_gut']
Winogradskyella	Novosphingobium	1	1.233581138472396e-31	2.467162276944792e-32	6.728624391667614e-32	['Water_(non-saline)']
Bacteroides uniformis	Ochrobactrum	1	2.96059473233375e-31	4.934324553889584e-32	1.9032394707859823e-31	['Soil_(non-saline)']
Synechococcus	Streptococcus	1	1.480297366166875e-31	2.467162276944792e-32	8.147373100608382e-32	['Soil_(non-saline)']
Bacteroides uniformis	Paracoccus marcusii	1	0.0132530183008324	1.9737298215558336e-31	0.0044176727669441	['Animal_distal_gut']
Enhydrobacter	Rubritalea	1	9.868649107779168e-32	2.467162276944792e-32	6.908054375445415e-32	['Water_(non-saline)']
Bacteroides uniformis	Psychrobacter pulmonis	1	2.467162276944792e-31	4.934324553889584e-32	1.875043330478042e-31	['Soil_(non-saline)']
Synechococcus	Sediminibacterium	1	0.0004015066377466	2.467162276944792e-32	8.409781748411902e-05	['Water_(non-saline)']
Synechococcus	Candidatus Methanoregula	1	0.0071415294290251	2.467162276944792e-32	0.0010202184898607	['Soil_(non-saline)']
Synechococcus	Acinetobacter	1	1.233581138472396e-31	2.467162276944792e-32	8.22387425648264e-32	['Water_(non-saline)']
Bacteroides uniformis	Bacteroides	1	1.480297366166875e-31	2.467162276944792e-32	6.579099405186111e-32	['Water_(non-saline)']
Enhydrobacter	Opitutus	1	0.0001183447317091	4.934324553889584e-32	9.862684443099873e-06	['Plant_surface']
Flavisolibacter	Luteolibacter	1	1.4927368398321426e-31	2.487894733053572e-32	7.131964901420239e-32	['Animal_proximal_gut']
Bacteroides uniformis	Pedomicrobium	1	1.480297366166875e-31	2.467162276944792e-32	9.25185853854297e-32	['Animal_surface']
Flavisolibacter	Oscillospira	1	2.9854736796642853e-31	4.975789466107144e-32	1.3356066461656016e-31	['Animal_proximal_gut']
Enhydrobacter	Rothia aeria	1	1.2292140014006757e-06	2.467162276944792e-32	8.34130356507919e-08	['Plant_rhizosphere']
Flavisolibacter	Cellulomonas	1	1.233581138472396e-31	7.401486830834373e-32	9.868649107779168e-32	['Animal_distal_gut']
Winogradskyella	Bacteroides	1	1.480297366166875e-31	4.934324553889584e-32	1.1102230246251564e-31	['Water_(non-saline)']
Enhydrobacter	Prevotella	1	1.0559454545323762e-15	4.934324553889584e-32	8.122657342556756e-17	['Animal_surface']
Flavisolibacter	Beijerinckia	1	7.401486830834376e-31	7.401486830834376e-31	7.401486830834376e-31	['Sediment_(saline)']
Flavisolibacter	Blautia	1	1.233581138472396e-31	1.233581138472396e-31	1.233581138472396e-31	['Animal_distal_gut']
Enhydrobacter	Segetibacter	1	5.068917680558141e-07	2.467162276944792e-32	7.241310972225917e-08	['Water_(non-saline)']
Winogradskyella	Dokdonella	1	1.233581138472396e-31	4.934324553889584e-32	9.868649107779168e-32	['Animal_surface']
Synechococcus	Rhodoplanes	1	1.480297366166875e-31	2.467162276944792e-32	7.859866707425212e-32	['Water_(non-saline)']
Bacteroides uniformis	Pseudomonas fragi	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Water_(non-saline)']
Bacteroides uniformis	Flavobacterium frigidarium	1	2.467162276944792e-31	9.868649107779168e-32	1.8092523364261807e-31	['Soil_(non-saline)']
Enhydrobacter	Pseudomonas fragi	1	0.0032488112836167	2.467162276944792e-32	0.000126959122625	['Sediment_(saline)']
Bacteroides uniformis	5-7N15	1	1.233581138472396e-31	4.934324553889584e-32	9.868649107779168e-32	['Water_(non-saline)']
Synechococcus	Polynucleobacter	1	0.016603403822088	4.194175870806146e-31	5.739016295017203e-05	['Water_(non-saline)']
Bacteroides uniformis	Turicibacter	1	0.0179790367252937	2.9605947323337606e-17	0.0045039728862074	['Animal_distal_gut']
Flavisolibacter	Mycoplana	1	2.465509845661632e-06	2.467162276944792e-32	2.4442203993242054e-08	['Sediment_(non-saline)']
Winogradskyella	Skermanella	1	1.5789838572446672e-30	1.5789838572446672e-30	1.5789838572446672e-30	['Animal_distal_gut']
Flavisolibacter	Sphingopyxis alaskensis	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Sediment_(non-saline)']
Enhydrobacter	Nocardioides plantarum	1	1.4927368398321426e-31	1.4927368398321426e-31	1.4927368398321426e-31	['Animal_proximal_gut']
Enhydrobacter	Sporosarcina	1	1.4210854715202074e-15	2.467162276944792e-32	2.0301221021717256e-16	['Water_(non-saline)']
Winogradskyella	Turicibacter	1	2.0531538969563e-06	5.033011044967393e-16	6.843846332069451e-07	['Soil_(non-saline)']
Synechococcus	Pigmentiphaga	1	1.480297366166875e-31	7.401486830834373e-32	1.0691036533427431e-31	['Water_(non-saline)']
Bacteroides uniformis	Beijerinckia	1	1.233581138472396e-31	2.467162276944792e-32	8.018277400070572e-32	['Animal_surface']
Flavisolibacter	Rhodococcus fascians	1	1.480297366166875e-31	1.233581138472396e-31	1.3569392523196354e-31	['Water_(saline)']
Enhydrobacter	CF231	1	1.480297366166875e-31	2.467162276944792e-32	8.127122794641667e-32	['Water_(non-saline)']
Enhydrobacter	Skermanella	1	3.663899323527188e-05	4.934324553889584e-32	6.106498872545313e-06	['Plant_surface']
Winogradskyella	Chryseobacterium	1	2.467162276944792e-32	2.467162276944792e-32	2.467162276944792e-32	['Water_(non-saline)']
Enhydrobacter	Bacteroides	1	1.480297366166875e-31	2.467162276944792e-32	7.753938584683631e-32	['Water_(non-saline)']
Synechococcus	Streptomyces	1	1.480297366166875e-31	2.467162276944792e-32	9.42007414833466e-32	['Soil_(non-saline)']
Flavisolibacter	Fimbriimonas	1	2.26978929478922e-16	3.947459643111667e-31	1.134894647394612e-16	['Animal_secretion']
Enhydrobacter	Porphyromonas	1	9.868649107779168e-32	4.934324553889584e-32	7.401486830834373e-32	['Water_(non-saline)']
Synechococcus	Haemophilus	1	1.480297366166875e-31	2.467162276944792e-32	7.401486830834374e-32	['Water_(non-saline)']
Flavisolibacter	Flectobacillus	1	1.480297366166875e-31	2.467162276944792e-32	8.811293846231398e-32	['Sediment_(saline)']
Bacteroides uniformis	Bifidobacterium adolescentis	1	1.480297366166875e-31	9.868649107779168e-32	1.2335811384723958e-31	['Soil_(non-saline)']
Bacteroides uniformis	Photobacterium	1	9.868649107779168e-32	9.868649107779168e-32	9.868649107779168e-32	['Animal_distal_gut']
Synechococcus	Fluviicola	1	2.1397401857914416e-05	2.467162276944792e-32	2.674675232239302e-06	['Soil_(non-saline)']
Bacteroides uniformis	Blautia	1	1.6283271027835684e-15	1.233581138472396e-31	8.980470688079081e-16	['Animal_distal_gut']
Enhydrobacter	Peredibacter starrii	1	9.868649107779168e-32	4.934324553889584e-32	8.22387425648264e-32	['Animal_secretion']
Bacteroides uniformis	Agrobacterium sullae	1	1.480297366166875e-31	1.480297366166875e-31	1.480297366166875e-31	['Soil_(non-saline)']
Synechococcus	Paenibacillus amylolyticus	1	3.256654205567142e-16	2.467162276944792e-32	6.513308411134289e-17	['Water_(non-saline)']
Enhydrobacter	Flavobacterium succinicans	1	1.480297366166875e-31	2.467162276944792e-32	8.264993627765053e-32	['Animal_surface']
Synechococcus	Mycobacterium	1	9.868649107779168e-31	9.868649107779168e-31	9.868649107779168e-31	['Soil_(non-saline)']
Bacteroides uniformis	Hellea balneolensis	1	9.868649107779168e-32	4.934324553889584e-32	6.579099405186112e-32	['Water_(non-saline)']
Bacillus	Oscillospira	1	0.0061263159488369	2.487894733053572e-32	0.0001856459378436	['Animal_proximal_gut']
Bacteroides uniformis	Cellulomonas	1	2.96059473233375e-31	1.9737298215558336e-31	2.467162276944792e-31	['Soil_(non-saline)']
Flavisolibacter	DA101	1	1.557531490550769e-05	2.467162276944792e-32	2.2250449865010986e-06	['Water_(saline)']
Flavisolibacter	Sphingobacterium faecium	1	9.951578932214287e-32	9.951578932214287e-32	9.951578932214287e-32	['Animal_proximal_gut']
Enhydrobacter	Oscillospira	1	1.5789838572446672e-30	3.947459643111667e-31	9.86864910777917e-31	['Soil_(non-saline)']
Flavisolibacter	Clostridium perfringens	1	1.233581138472396e-31	2.467162276944792e-32	8.018277400070572e-32	['Animal_surface']
Flavisolibacter	Geothrix	1	5.921189464667501e-31	5.921189464667501e-31	5.921189464667501e-31	['Sediment_(saline)']
Bacteroides uniformis	Corynebacterium	1	9.868649107779168e-32	7.401486830834373e-32	8.223874256482639e-32	['Animal_distal_gut']
Flavisolibacter	Rhodoplanes	1	1.480297366166875e-31	2.467162276944792e-32	8.223874256482639e-32	['Sediment_(saline)']
Synechococcus	Aquirestis calciphila	1	0.0233392757844367	1.0831963799695651e-06	0.0079348399767579	['Soil_(non-saline)']
Synechococcus	Corynebacterium	1	1.480297366166875e-31	4.934324553889584e-32	9.868649107779166e-32	['Soil_(non-saline)']
Bacteroides uniformis	Corynebacterium	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Animal_distal_gut']
Winogradskyella	Paenibacillus	1	1.233581138472396e-31	9.868649107779168e-32	1.1102230246251564e-31	['Animal_surface']
Winogradskyella	Flavobacterium	1	1.480297366166875e-31	4.934324553889584e-32	9.868649107779168e-32	['Animal_surface']
Enhydrobacter	Photobacterium	1	1.557531490616889e-05	1.557531490616889e-05	1.557531490616889e-05	['Animal_distal_gut']
Enhydrobacter	Fluviicola	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Soil_(non-saline)']
Bacteroides uniformis	Clostridium hiranonis	1	3.947459643111667e-31	3.947459643111667e-31	3.947459643111667e-31	['Water_(non-saline)']
Enhydrobacter	Pedomicrobium	1	1.480297366166875e-31	2.467162276944792e-32	7.289343090973248e-32	['Sediment_(non-saline)']
Flavisolibacter	Mycoplana	1	3.947459643111667e-31	1.9737298215558336e-31	2.96059473233375e-31	['Sediment_(saline)']
Enhydrobacter	Dorea	1	1.9737298215558337e-30	1.5789838572446672e-30	1.7763568394002506e-30	['Soil_(non-saline)']
Enhydrobacter	Dokdonella	1	1.233581138472396e-31	4.934324553889584e-32	8.943463253924871e-32	['Animal_surface']
Synechococcus	Roseburia faecis	1	1.233581138472396e-31	4.934324553889584e-32	8.635067969306772e-32	['Soil_(non-saline)']
Bacteroides uniformis	Coprococcus	1	2.96059473233375e-31	1.9737298215558336e-31	2.467162276944792e-31	['Animal_surface']
Bacteroides uniformis	Lutimonas	1	1.233581138472396e-31	2.467162276944792e-32	8.388351741612292e-32	['Water_(non-saline)']
Flavisolibacter	Streptococcus	1	1.480297366166875e-31	2.467162276944792e-32	6.990293118010244e-32	['Sediment_(saline)']
Bacteroides uniformis	Comamonas	1	2.467162276944792e-31	4.934324553889584e-32	1.480297366166875e-31	['Soil_(non-saline)']
Bacillus	Blautia	1	7.401486830834373e-32	4.934324553889584e-32	6.167905692361979e-32	['Animal_distal_gut']
Bacteroides uniformis	Novosphingobium	1	1.9737298215558336e-31	1.9737298215558336e-31	1.9737298215558336e-31	['Animal_distal_gut']
Flavisolibacter	Novosphingobium	1	1.233581138472396e-31	2.467162276944792e-32	7.401486830834375e-32	['Animal_distal_gut']
Bacteroides uniformis	Pseudomonas	1	2.96059473233375e-31	9.868649107779168e-32	2.2204460492503124e-31	['Water_(non-saline)']
Bacteroides uniformis	Yersinia	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Animal_surface']
Enhydrobacter	Flavobacterium succinicans	1	1.480297366166875e-31	2.467162276944792e-32	7.364105584213999e-32	['Sediment_(non-saline)']
Synechococcus	Bacillus	1	1.480297366166875e-31	2.467162276944792e-32	6.579099405186111e-32	['Water_(non-saline)']
Bacillus	Paenibacillus	1	8.897236943045503e-05	2.467162276944792e-32	3.407906931816462e-06	['Animal_surface']
Bacteroides uniformis	Turicibacter	1	1.480297366166875e-31	2.467162276944792e-32	7.401486830834374e-32	['Soil_(non-saline)']
Bacillus	Mycobacterium	1	1.233581138472396e-31	4.934324553889584e-32	6.784696261598177e-32	['Sediment_(saline)']
Bacteroides uniformis	Bradyrhizobium	1	9.868649107779168e-32	4.934324553889584e-32	8.388351741612292e-32	['Animal_distal_gut']
Synechococcus	Herminiimonas	1	8.705828463067513e-08	1.233581138472396e-31	2.9019428210225045e-08	['Soil_(non-saline)']
Winogradskyella	Blautia	1	1.233581138472396e-31	1.233581138472396e-31	1.233581138472396e-31	['Animal_distal_gut']
Bacteroides uniformis	Solibacillus	1	4.440892098500626e-31	7.401486830834373e-32	2.220446049250313e-31	['Water_(non-saline)']
Synechococcus	Acinetobacter	1	1.233581138472396e-31	2.467162276944792e-32	7.625774310556628e-32	['Soil_(non-saline)']
Bacteroides uniformis	Solibacillus	1	5.921189464667501e-31	9.868649107779168e-32	3.207310960028229e-31	['Water_(non-saline)']
Flavisolibacter	Prevotella	1	1.9737298215558385e-17	1.9737298215558385e-17	1.9737298215558385e-17	['Animal_surface']
Synechococcus	Brevundimonas diminuta	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Water_(non-saline)']
Bacillus	Lactobacillus	1	5.562899895296259e-07	2.467162276944792e-32	5.057181722996599e-08	['Animal_distal_gut']
Synechococcus	Phormidium	1	9.868649107779168e-31	1.9737298215558336e-31	5.921189464667499e-31	['Soil_(non-saline)']
Synechococcus	Parabacteroides distasonis	1	7.401486830834373e-32	4.934324553889584e-32	5.756711979537846e-32	['Soil_(non-saline)']
Synechococcus	Turicibacter	1	2.467162276944792e-31	2.467162276944792e-31	2.467162276944792e-31	['Soil_(non-saline)']
Synechococcus	Blautia	1	7.401486830834373e-32	2.467162276944792e-32	4.934324553889583e-32	['Soil_(non-saline)']
Bacteroides uniformis	Novosphingobium	1	7.401486830834373e-32	4.934324553889584e-32	6.167905692361979e-32	['Animal_distal_gut']
Synechococcus	DA101	1	1.480297366166875e-31	2.467162276944792e-32	7.850061790278881e-32	['Soil_(non-saline)']
Synechococcus	Alicyclobacillus	1	1.539509260813558e-15	2.467162276944792e-32	1.0996494720096847e-16	['Water_(non-saline)']
Synechococcus	Flavobacterium	1	9.868649107779168e-32	9.868649107779168e-32	9.868649107779168e-32	['Animal_surface']
Enhydrobacter	Faecalibacterium prausnitzii	1	8.881784197001251e-31	1.480297366166875e-31	5.09222293961405e-31	['Soil_(non-saline)']
Flavisolibacter	Corynebacterium	1	3.4540271877227086e-31	1.7270135938613543e-31	2.5905203907920317e-31	['Sediment_(saline)']
Flavisolibacter	Polaromonas	1	1.233581138472396e-31	2.467162276944792e-32	7.894919286223333e-32	['Animal_surface']
Bacteroides uniformis	DA101	1	5.921189464667499e-31	5.921189464667499e-31	5.921189464667499e-31	['Animal_distal_gut']
Flavisolibacter	Prevotella melaninogenica	1	9.951578932214287e-32	4.975789466107144e-32	7.463684199160714e-32	['Animal_proximal_gut']
Bacillus	Crenothrix	1	1.233581138472396e-31	9.868649107779168e-32	1.1102230246251564e-31	['Soil_(non-saline)']
Winogradskyella	Beijerinckia	1	8.316987954361359e-05	2.467162276944792e-32	1.3861646590602264e-05	['Animal_surface']
Enhydrobacter	Anaeromyxobacter	1	1.233581138472396e-31	2.467162276944792e-32	8.223874256482639e-32	['Water_(saline)']
Enhydrobacter	Flavobacterium	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Animal_surface']
Enhydrobacter	Corynebacterium	1	0.0003665016413154	1.3075960067807398e-30	5.645680618413237e-06	['Animal_distal_gut']
Winogradskyella	Sediminibacterium	1	1.480297366166875e-31	2.467162276944792e-32	8.413655970093778e-32	['Water_(non-saline)']
Bacteroides uniformis	Paenibacillus	1	1.233581138472396e-31	4.934324553889584e-32	8.223874256482639e-32	['Animal_surface']
Bacteroides uniformis	Pedobacter	1	7.401486830834373e-32	2.467162276944792e-32	3.454027187722709e-32	['Water_(non-saline)']
Bacillus	Ochrobactrum	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Soil_(non-saline)']
Enhydrobacter	Polynucleobacter	1	1.480297366166875e-31	2.467162276944792e-32	8.310441353919299e-32	['Water_(non-saline)']
Winogradskyella	Bifidobacterium adolescentis	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Water_(non-saline)']
Bacteroides uniformis	Chryseobacterium	1	1.233581138472396e-31	4.934324553889584e-32	7.894919286223333e-32	['Water_(non-saline)']
Winogradskyella	Cellulomonas	1	9.868649107779168e-32	9.868649107779168e-32	9.868649107779168e-32	['Animal_distal_gut']
Synechococcus	Nitrospira	1	1.233581138472396e-31	7.401486830834373e-32	1.1348946473946042e-31	['Soil_(non-saline)']
Synechococcus	Opitutus	1	0.0092065506527536	7.401486830834373e-32	0.00177650387982	['Water_(non-saline)']
Synechococcus	Kaistobacter	1	1.480297366166875e-31	2.467162276944792e-32	8.29863674972339e-32	['Water_(non-saline)']
Bacillus	Phormidium	1	2.467162276944792e-31	1.9737298215558336e-31	2.1382073066854863e-31	['Soil_(non-saline)']
Bacillus	Opitutus	1	9.776449045784166e-06	9.868649107779168e-32	1.1237297753774905e-07	['Surface_(non-saline)']
Bacteroides uniformis	Anaerococcus	1	4.610628793323546e-08	2.467162276944792e-32	7.68438132220591e-09	['Soil_(non-saline)']
Synechococcus	Rhodoplanes	1	1.4802973661668827e-16	2.467162276944792e-32	3.70074341541721e-17	['Water_(non-saline)']
Enhydrobacter	Dialister	1	5.3290705182007504e-30	3.9968028886505626e-30	4.6629367034256565e-30	['Soil_(non-saline)']
Bacteroides uniformis	Kaistobacter	1	1.233581138472396e-31	2.467162276944792e-32	7.894919286223333e-32	['Water_(non-saline)']
Flavisolibacter	Dorea formicigenerans	1	5.921189464667501e-31	5.921189464667501e-31	5.921189464667501e-31	['Animal_surface']
Enhydrobacter	Campylobacter	1	0.0003096943830212	2.467162276944792e-32	1.530638576026338e-05	['Plant_rhizosphere']
Synechococcus	Dialister	1	3.4540271877227086e-31	3.4540271877227086e-31	3.4540271877227086e-31	['Soil_(non-saline)']
Synechococcus	Arthrobacter	1	1.233581138472396e-31	2.467162276944792e-32	9.046261682130903e-32	['Water_(non-saline)']
Enhydrobacter	Polaribacter	1	1.233581138472396e-31	2.467162276944792e-32	7.753938584683631e-32	['Water_(non-saline)']
Enhydrobacter	Faecalibacterium prausnitzii	1	1.5575314911290718e-05	7.401486830834373e-32	3.89382872782268e-06	['Water_(non-saline)']
Flavisolibacter	Lautropia	1	1.592252629154286e-30	1.1941894718657145e-30	1.3268771909619048e-30	['Animal_proximal_gut']
Synechococcus	Paucibacter	1	0.0023579955945848	4.934324553889584e-32	0.0005894988986462	['Soil_(non-saline)']
Synechococcus	5-7N15	1	1.480297366166875e-31	2.467162276944792e-32	9.320390824013658e-32	['Soil_(non-saline)']
Synechococcus	Corynebacterium	1	9.868649107779168e-32	2.467162276944792e-32	6.908054375445416e-32	['Water_(non-saline)']
Synechococcus	Zoogloea	1	0.0007368024442821	2.467162276944792e-32	0.0001117583656278	['Water_(non-saline)']
Synechococcus	Janthinobacterium	1	7.401486830834373e-32	2.467162276944792e-32	4.934324553889583e-32	['Soil_(non-saline)']
Synechococcus	DA101	1	2.467162276944792e-31	9.868649107779168e-32	1.480297366166875e-31	['Soil_(non-saline)']
Flavisolibacter	Flectobacillus	1	2.96059473233375e-31	2.96059473233375e-31	2.96059473233375e-31	['Sediment_(saline)']
Synechococcus	Rhodobacter	1	9.868649107779168e-32	2.467162276944792e-32	5.427757009278542e-32	['Water_(non-saline)']
Enhydrobacter	Anaerococcus	1	0.0131704438416985	4.934324553889584e-32	0.000897387713229	['Animal_distal_gut']
Synechococcus	CF231	1	1.233581138472396e-31	2.467162276944792e-32	6.990293118010244e-32	['Water_(non-saline)']
Synechococcus	Stenotrophomonas	1	1.480297366166875e-31	2.467162276944792e-32	7.717789686852939e-32	['Soil_(non-saline)']
Synechococcus	Mycobacterium	1	0.0072863379323831	2.467162276944792e-32	0.0007066144712077	['Water_(non-saline)']
Flavisolibacter	Pseudonocardia halophobica	1	1.9737298215558336e-31	1.9737298215558336e-31	1.9737298215558336e-31	['Plant_surface']
Winogradskyella	Acinetobacter radioresistens	1	0.0182973546781737	4.934324553889584e-32	0.0060991182260578	['Soil_(non-saline)']
Enhydrobacter	DA101	1	7.401486830834373e-32	7.401486830834373e-32	7.401486830834373e-32	['Water_(saline)']
Flavisolibacter	Sanguibacter	1	5.181040781584063e-31	3.4540271877227086e-31	4.605369583630278e-31	['Sediment_(saline)']
Synechococcus	Ochrobactrum	1	9.868649107779168e-31	5.921189464667499e-31	7.894919286223334e-31	['Soil_(non-saline)']
Synechococcus	Candidatus Methanoregula	1	1.233581138472396e-31	2.467162276944792e-32	9.046261682130903e-32	['Soil_(non-saline)']
Bacteroides uniformis	Dorea formicigenerans	1	1.480297366166875e-31	2.467162276944792e-32	9.546845332525497e-32	['Animal_surface']
Bacillus	Turicibacter	1	0.0004834880998707	2.467162276944792e-32	2.919947302975112e-05	['Soil_(non-saline)']
Synechococcus	Rhodococcus	1	1.233581138472396e-31	2.467162276944792e-32	7.401486830834373e-32	['Water_(non-saline)']
Bacillus	Terracoccus	1	0.0002781657408577	2.467162276944792e-32	6.410738619903534e-06	['Animal_secretion']
Synechococcus	Acinetobacter johnsonii	1	1.480297366166875e-31	9.868649107779168e-32	1.2335811384723958e-31	['Soil_(non-saline)']
Bacteroides uniformis	Propionibacterium acnes	1	3.700743415417188e-31	1.480297366166875e-31	2.4424906541753442e-31	['Water_(non-saline)']
Synechococcus	Caulobacter	1	7.318332822251867e-05	2.467162276944792e-32	9.147916027814834e-06	['Water_(non-saline)']
Bacteroides uniformis	Porphyromonas	1	1.480297366166875e-31	1.480297366166875e-31	1.480297366166875e-31	['Water_(non-saline)']
Synechococcus	Rothia mucilaginosa	1	1.233581138472396e-31	2.467162276944792e-32	7.894919286223333e-32	['Soil_(non-saline)']
Enhydrobacter	unclassified Pseudomonadales	1	9.868649107779168e-32	9.868649107779168e-32	9.868649107779168e-32	['Water_(non-saline)']
Bacteroides uniformis	Dorea	1	3.208674060475568e-07	4.934324553889584e-32	5.627416097553365e-08	['Soil_(non-saline)']
Enhydrobacter	Clostridium butyricum	1	1.480297366166875e-31	2.467162276944792e-32	7.021923403612101e-32	['Plant_rhizosphere']
Enhydrobacter	Lactobacillus iners	1	4.6725944721990304e-05	9.868649107779168e-32	3.404218182574181e-06	['Animal_surface']
Bacteroides uniformis	Pseudoalteromonas	1	1.233581138472396e-31	4.934324553889584e-32	7.401486830834374e-32	['Animal_distal_gut']
Bacteroides uniformis	Polaribacter	1	1.480297366166875e-31	2.467162276944792e-32	7.517135062566161e-32	['Water_(non-saline)']
Enhydrobacter	Arthrobacter psychrolactophilus	1	1.9737298215558336e-31	4.934324553889584e-32	1.3158198810372224e-31	['Soil_(non-saline)']
Bacillus	Williamsia	1	1.233581138472396e-31	2.467162276944792e-32	8.326672684688673e-32	['Animal_distal_gut']
Bacillus	Pedomicrobium	1	9.868649107779168e-32	7.401486830834373e-32	8.88178419700125e-32	['Animal_surface']
Bacillus	WAL_1855D	1	8.635067969306771e-31	8.635067969306771e-31	8.635067969306771e-31	['Animal_surface']
Bacillus	Mycobacterium	1	1.8503717077085943e-30	1.8503717077085943e-30	1.8503717077085943e-30	['Soil_(non-saline)']
Bacillus	Prevotella	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Soil_(non-saline)']
Bacillus	Neisseria	1	1.5789838572446672e-30	1.5789838572446672e-30	1.5789838572446672e-30	['Soil_(non-saline)']
Bacillus	Balneimonas	1	2.96059473233375e-31	9.868649107779168e-32	1.9737298215558336e-31	['Animal_distal_gut']
Bacillus	Flavisolibacter	1	1.480297366166875e-31	4.934324553889584e-32	8.881784197001251e-32	['Animal_distal_gut']
Bacillus	Flavobacterium succinicans	1	1.233581138472396e-31	2.467162276944792e-32	7.68615940125108e-32	['Soil_(non-saline)']
Bacillus	Cellvibrio	1	2.96059473233375e-31	1.480297366166875e-31	2.1382073066854863e-31	['Animal_distal_gut']
Bacillus	Pseudomonas	1	3.167836363597129e-15	2.467162276944792e-32	1.0559454545323762e-15	['Animal_distal_gut']
Methylotenera mobilis	Arthrobacter	1	2.96059473233375e-31	2.96059473233375e-31	2.96059473233375e-31	['Water_(non-saline)']
Bacillus	Oscillospira	1	2.1020222599569733e-15	2.1020222599569733e-15	2.1020222599569733e-15	['Animal_distal_gut']
Bacillus	Blastomonas natatoria	1	4.934324553889584e-32	4.934324553889584e-32	4.934324553889584e-32	['Soil_(non-saline)']
Bacillus	Novosphingobium	1	1.233581138472396e-31	7.401486830834373e-32	8.63506796930677e-32	['Animal_distal_gut']
Bacillus	Geothrix	1	9.868649107779168e-32	2.467162276944792e-32	4.934324553889584e-32	['Animal_distal_gut']
Bacillus	Corynebacterium variabile	1	1.480297366166875e-31	2.467162276944792e-32	9.046261682130903e-32	['Animal_distal_gut']
Methylotenera mobilis	Streptomyces	1	1.480297366166875e-31	7.401486830834373e-32	9.868649107779168e-32	['Soil_(non-saline)']
